Date Time,Intersection Street One,Intersection Street Two,Address Street Number,Address Street Name,Number of Motorists,Number of Cyclists,Number of Pedestrians,Number of Injured Individuals,Hospitalizations (estimated),Neighborhood (estimated)
03/22/2019 10:11:00 AM,MT AUBURN STREET,JFK STREET,,,2,0,0,0,0,
03/22/2019 11:09:00 AM,,,168,BRATTLE ST,1,0,0,0,0,West Cambridge
03/23/2019 05:14:00 PM,JFK STREET,BRATTLE STREET,,,2,0,0,0,0,
03/24/2019 01:00:00 PM,,,330,MT. AUBURN STREET,2,0,0,0,0,West Cambridge
03/25/2019 06:19:00 AM,MAIN STREET,MAIN STREET,,,1,0,1,0,0,
03/25/2019 09:05:00 AM,,,166,PROSPECT STREET,2,0,0,0,0,The Port
03/25/2019 10:37:00 AM,,,1,BROADWAY,1,0,0,0,0,East Cambridge
03/25/2019 09:39:00 PM,WHITTIER STREET,WALDEN STREET,,,1,0,0,0,0,
03/26/2019 12:15:00 PM,,,1688,MASSACHUSETTS AVE,1,0,2,0,2,Neighborhood Nine
03/26/2019 02:44:00 PM,HURON AVE,RESERVOIR,,HURON,3,0,0,0,0,
03/26/2019 10:46:00 PM,,,,MAGAZINE,2,0,0,0,0,
03/27/2019 07:39:00 AM,,,,KIRKLAND ST,2,0,0,0,1,
03/27/2019 12:15:00 PM,,,39,SMITH PLACE,2,0,0,0,0,Cambridge Highlands
03/27/2019 04:51:00 PM,,,186,HAMPSHIRE STREET,1,0,0,0,0,Mid-Cambridge
03/27/2019 06:00:00 PM,,,130,CAMBRIDGE PARK DRIVE,2,0,0,0,1,North Cambridge
03/28/2019 12:17:00 AM,,,1374,MASS AVE,4,0,0,0,0,Riverside
03/28/2019 08:54:00 AM,,,19,ELIOT,1,0,1,0,0,West Cambridge
03/28/2019 04:11:00 PM,MAY ST,LAWN ST,,,1,0,0,0,1,
03/28/2019 05:23:00 PM,,,2343,MASS AVE,1,1,0,0,1,North Cambridge
03/28/2019 11:10:00 PM,,,350,MASSACHUSETTS AVE,0,0,0,0,2,Cambridgeport
03/29/2019 01:36:00 AM,BROADWAY,AMES STREET,,,1,0,0,0,0,
03/29/2019 01:35:00 PM,,,838,MASSACHUSETTS AVE,2,0,0,0,2,Riverside
03/29/2019 07:07:00 PM,,,26,MAGAZINE STREET,2,0,0,0,0,Cambridgeport
03/29/2019 07:22:00 PM,,,237,GARDEN STREET,0,0,0,0,0,Neighborhood Nine
03/29/2019 08:21:00 PM,,,202,HAMPSHIRE STREET,1,0,0,0,0,Mid-Cambridge
03/29/2019 08:49:00 PM,,,345,CAMBRIDGE STREET,2,0,0,0,0,East Cambridge
03/30/2019 05:08:00 PM,,,198,ALEWIFE BROOK PARKWAY,1,0,0,0,0,Cambridge Highlands
04/01/2019 12:01:00 AM,BOW ST,MASS AV,,,1,0,1,1,1,
04/01/2019 06:13:00 AM,,,3,BRATTLE STREET,2,0,0,0,0,West Cambridge
04/01/2019 10:44:00 AM,,,105,SPRING STREET,0,0,0,0,0,East Cambridge
04/01/2019 11:39:00 AM,,,13,MEACHAM ROAD,0,0,0,0,0,North Cambridge
04/01/2019 11:55:00 AM,,,180,PROSPECT,2,0,0,0,0,The Port
04/01/2019 02:01:00 PM,,,186,ALEWIFE BROOK PARK WAY,2,0,0,0,0,Cambridge Highlands
04/01/2019 02:06:00 PM,DAVENPORT,ORCHARD,,,1,0,0,0,0,
04/01/2019 04:52:00 PM,,,255,FRANKLIN ST,1,0,0,0,0,Cambridgeport
04/01/2019 05:13:00 PM,,,,TROWBRIDGE,2,0,0,0,0,
04/01/2019 09:20:00 PM,BROADWAY,ELLERY,,,2,0,0,0,0,
04/02/2019 08:40:00 AM,,,,PORTLAND STREET,0,0,0,0,0,
04/02/2019 05:30:00 PM,,,,ALBANY STREET,1,0,1,1,1,
04/03/2019 11:29:00 AM,HAMPSHIRE ST,INMAN ST,,,1,1,0,0,1,
04/03/2019 05:41:00 PM,,,2485,MASS AVE,2,0,0,1,2,North Cambridge
04/03/2019 08:20:00 PM,,,200,ALEWIFE BROOK PARKWAY,2,0,0,0,0,Cambridge Highlands
04/04/2019 11:37:00 AM,GALLILEO WAY,BROADWAY,,,2,0,0,0,0,
04/04/2019 05:52:00 PM,CONCORD AVENUE,WHEELER STREET,,,1,0,0,1,1,
04/04/2019 06:52:00 PM,PUTNAM AVE,HINGHAM ST.,,,3,0,0,0,0,
04/04/2019 07:40:00 PM,,,103,SEVENTH STREET,0,0,0,0,0,East Cambridge
04/05/2019 08:49:00 AM,CONCORD AVENUE,ALPINE,,,3,0,0,1,0,
04/05/2019 09:14:00 AM,,,19,HUBBARD AV,0,0,0,0,0,Neighborhood Nine
04/05/2019 04:40:00 PM,,,1,VASSAR ST,1,0,0,0,0,Area 2/MIT
04/05/2019 11:20:00 PM,BRUCE STREET,PUTNAM AVE,,,2,0,0,0,0,
04/06/2019 02:10:00 AM,BELMONT STREET,MOUNT AUBURN STREET,,,1,0,0,1,1,
04/06/2019 05:54:00 PM,,,80,FAWCETT,0,0,0,0,0,Cambridge Highlands
04/06/2019 10:57:00 PM,MASSACHUSETTS AVENUE,LINNAEAN ST,,,1,0,0,0,0,
04/08/2019 12:48:00 AM,CAMERON AVE,HARVEY ST,,,2,0,0,0,0,
04/08/2019 01:16:00 PM,BROADWAY,COLUMBIA ST,,,2,0,0,0,0,
04/09/2019 10:58:00 AM,LITTLE MASSACHUSETTS AV,CHAUNCY ST,,,0,0,1,1,1,
04/09/2019 04:51:00 PM,THORNDIKE ST,SIXTH ST,,,1,0,0,0,0,
04/09/2019 06:09:00 PM,KENDALL ST,3RD ST,,,1,1,0,1,0,
04/09/2019 06:30:00 PM,MT AUBURN,JFK,,,2,0,0,0,0,
04/09/2019 08:35:00 PM,CONCORD AVE,CRAGIE STREET,,,1,0,1,1,0,
04/10/2019 08:19:00 AM,CAMBRIDGE ST,WARREN ST,,,1,1,0,1,1,
04/10/2019 11:00:00 AM,MASON STREET,PHILIPS PLACE,,,2,0,0,0,0,
04/10/2019 09:49:00 PM,ATHENS,GRANT,,,2,0,0,1,1,
04/11/2019 08:40:00 AM,,,145,BROADWAY,2,0,0,0,0,East Cambridge
04/11/2019 09:20:00 AM,,,134,HAMPSHIRE ST.,0,1,0,1,0,The Port
04/11/2019 09:53:00 AM,,,209,HAMILTON STREET,0,0,0,0,0,Cambridgeport
04/11/2019 11:26:00 AM,CONCORD AVENUE,BUCKINGHAM STREET,,,2,0,0,0,0,
04/11/2019 02:29:00 PM,FRESHPOND PKWAY,MT.AUBURN STREET,499,MT. AUBURN STREET,2,0,0,0,0,West Cambridge
04/11/2019 02:58:00 PM,ELIOT ST,MT AUBURN ST,,,2,0,0,0,0,
04/11/2019 04:30:00 PM,FRANKLIN,PEARL,,,0,0,0,0,0,
04/12/2019 09:42:00 AM,,,90,PLEASANT STREET,0,0,0,0,0,Cambridgeport
04/12/2019 02:30:00 PM,MAIN ST,OSBORN ST,,,1,0,0,0,0,
04/12/2019 02:32:00 PM,,,151,RAYMOND ST,2,0,0,0,0,Neighborhood Nine
04/13/2019 09:15:00 AM,CAMBRIDGE ST,COLUMBIA ST,,,2,0,0,0,0,
04/13/2019 02:30:00 PM,,,211,ALEWFIRE BROOK PKWY,0,0,0,0,0,Cambridge Highlands
04/13/2019 06:30:00 PM,MARKET,WINDSOR,,,2,0,0,0,0,
04/14/2019 01:22:00 AM,,,49,CHURCH STREET,1,0,0,0,0,West Cambridge
04/14/2019 02:00:00 AM,,,123,WEBSTER AVE,0,0,0,0,0,Wellington-Harrington
04/14/2019 11:00:00 AM,,,812,MEMORIAL DR,1,0,0,0,0,Cambridgeport
04/15/2019 06:14:00 AM,,,650,MAIN ST,0,0,0,0,0,The Port
04/15/2019 12:30:00 PM,,,147,SHERMAN ST,0,0,0,0,0,North Cambridge
04/15/2019 02:08:00 PM,MT AUBURN ST,COOLIDGE AV,,,1,0,0,0,0,
04/15/2019 02:40:00 PM,2225 MASS AVE,,2225,MASS AVE,0,0,0,0,0,North Cambridge
04/15/2019 02:50:00 PM,,,23,MAGEE ST,0,0,0,0,0,Riverside
04/15/2019 10:03:00 PM,,,,MASSACHUSETTS AVENUE,1,0,0,0,0,
04/16/2019 10:58:00 AM,,,1991,MASSACHUSETTS AVE,1,1,0,1,0,North Cambridge
04/16/2019 12:55:00 PM,MASSACHUSETT AVE,ESSEX ST,,,1,1,0,0,0,
04/16/2019 02:07:00 PM,MASSACHUSETTS AVE,LINNAEAN ST,,,2,0,0,1,0,
04/16/2019 07:42:00 PM,MEMORIAL DR,VASSAR ST,,,1,0,1,1,0,
04/17/2019 08:04:00 AM,,,40,DUNSTER ST,2,0,0,0,0,Riverside
04/17/2019 09:10:00 AM,CAMBRIDGE ST,SCIARAPPA ST,,,2,0,0,0,0,
04/17/2019 03:25:00 PM,WALDEN STREET,MASSACHUSETTS AVE,,,2,0,0,0,0,
04/17/2019 04:40:00 PM,,,,PARKING LOT - GREEN ST @ PLEAS,2,0,0,0,0,
04/17/2019 06:30:00 PM,,,1201,MASS AVENUE,1,0,0,0,0,Mid-Cambridge
04/17/2019 07:23:00 PM,SPRING,THIRD,,,2,0,0,1,1,
04/18/2019 08:56:00 AM,MASS AVE,RICE STREET,,,0,1,0,1,0,
04/18/2019 01:28:00 PM,,,2,MARKET STREET,1,0,0,1,0,The Port
04/18/2019 01:47:00 PM,,,204,CARDINAL MEDEIROS AVENUE,1,0,0,0,0,Wellington-Harrington
04/18/2019 03:50:00 PM,,,200,FRANKLIN ST,1,1,0,0,0,Cambridgeport
04/18/2019 04:09:00 PM,,,237,WESTERN AVENUE,2,0,0,1,1,Riverside
04/18/2019 08:00:00 PM,,,84,ATHENAEUM STREET,2,0,0,0,0,East Cambridge
04/19/2019 12:17:00 AM,CAMBRIDGE ST,HAMPSHIRE ST,,,2,0,0,0,0,
04/19/2019 08:58:00 AM,,,125,SIXTH ST,1,0,0,0,0,East Cambridge
04/19/2019 09:33:00 AM,HURON AVE,RESERVOIR ST,,,3,0,0,2,2,
04/19/2019 12:19:00 PM,BISHOP ALLEN DRIVE,NORFOLK STREET,,,1,0,0,0,0,
04/19/2019 01:50:00 PM,,,699,MT AUBURN ST,0,0,0,0,0,West Cambridge
04/19/2019 01:51:00 PM,,,100,CAMBRIDGESIDE PLACE,2,0,0,0,0,East Cambridge
04/19/2019 04:03:00 PM,BLACKSTONE STREET,RIVER STREET,,,1,0,0,0,0,
04/20/2019 10:40:00 AM,,,143,HAMPSHIRE ST,1,0,0,0,0,Wellington-Harrington
04/20/2019 05:00:00 PM,,,200,ALEWIFE BROOK PARKWAY,0,0,0,0,0,Cambridge Highlands
04/20/2019 08:30:00 PM,SIXTH STREET,HURLEY STREET,,,0,0,0,0,0,
04/20/2019 09:00:00 PM,THIRD ST,BROADWAY,,,1,0,1,0,0,
04/20/2019 09:53:00 PM,BEECH ST,ORCHARD ST,,,2,0,0,1,0,
04/21/2019 06:28:00 PM,,,19,BROOKLINE STREET,1,0,0,0,0,Cambridgeport
04/22/2019 01:50:00 AM,MAIN STREET,BROADWAY,,,1,0,0,1,1,
04/22/2019 11:00:00 AM,EAST ST,MSGR OBRIEN HWY,,,1,0,0,0,0,
04/22/2019 08:49:00 PM,,,,GARDEN STREET,2,0,0,0,0,
04/22/2019 09:08:00 PM,MASSACHUSETTS AVENUE,BIGELOW STREET,,,1,1,0,1,0,
04/22/2019 09:12:00 PM,,,6,UNIVERSITY ROAD,1,0,0,0,0,West Cambridge
04/22/2019 10:57:00 PM,,,2,WALDEN SQ RD,1,0,0,1,1,Neighborhood Nine
04/23/2019 06:45:00 AM,MASS AVE,GARDEN STREET,,,1,1,0,0,0,
04/23/2019 09:51:00 AM,,,26,ABERDEEN AVE,2,0,0,0,0,West Cambridge
04/23/2019 02:02:00 PM,BROADWAY,MOORE ST,,,2,0,0,2,0,
04/23/2019 02:05:00 PM,HURON AVENUE,APPLETON STREET,,,2,0,0,0,0,
04/23/2019 06:29:00 PM,BROADWAY,BOARDMAN ST,,,1,1,0,1,1,
04/24/2019 01:05:00 PM,BROADWAY,MARKET ST,,,1,0,0,0,1,
04/24/2019 01:49:00 PM,BRATTLE @ JFK,,,,2,0,0,0,0,
04/24/2019 07:29:00 PM,RINDGE AVE,REED STREET,,,2,0,0,0,0,
04/24/2019 10:54:00 PM,,,,CAMBRIDGEPARK W,1,0,1,1,1,
04/25/2019 03:43:00 PM,PUTNAM AV,FLAGG ST,,,1,0,0,0,0,
04/25/2019 05:05:00 PM,PROSPECT STREET,BROADWAY,,,2,0,0,0,0,
04/26/2019 08:16:00 AM,,,48,BRATTLE STREET,2,0,0,0,0,West Cambridge
04/26/2019 08:59:00 AM,RINDGE AV,JACKSON ST,,,1,0,0,0,0,
04/26/2019 10:53:00 AM,,,730,MEMORIAL DR.,2,0,0,0,0,Cambridgeport
04/26/2019 04:45:00 PM,,,99,BRATTLE STREET,2,0,0,0,0,West Cambridge
04/26/2019 09:53:00 PM,,,0,WARREN ST,0,0,0,0,0,Wellington-Harrington
04/26/2019 09:54:00 PM,HARVARD STREET,HANCOCK STREET,,,2,0,0,0,0,
04/27/2019 12:47:00 AM,,,23,JAY ST,0,0,0,0,0,Riverside
04/27/2019 08:24:00 AM,MONSIGNOR O'BRIEN HWY,EAST ST,,,1,0,0,0,0,
04/27/2019 06:25:00 PM,,,248,HAMPSHIRE STREET,0,0,0,0,0,Mid-Cambridge
04/27/2019 07:00:00 PM,,,310,MASSACHUSETTS AVENUE,0,1,0,1,0,Cambridgeport
04/27/2019 09:00:00 PM,,,241,GARDEN STREET,1,0,0,0,0,Neighborhood Nine
04/28/2019 08:09:00 AM,PROSPECT ST,HAMPSHIRE ST,,,2,0,0,1,1,
04/28/2019 03:00:00 PM,,,7,CAMERON AVE,0,0,0,0,0,North Cambridge
04/28/2019 09:03:00 PM,MASSACHUSETTS AVENUE,DAY STREET,2240,MASSACHUSETTS AVENUE,2,0,0,0,0,North Cambridge
04/29/2019 10:10:00 AM,,,10,SODEN ST,1,0,0,0,0,Riverside
04/29/2019 11:17:00 AM,WILLOW ST,LINCOLN ST,,WILLOW ST,0,0,0,0,0,
04/29/2019 11:48:00 AM,FAWCETT,SMITH PLACE,,,2,0,0,0,1,
04/29/2019 02:08:00 PM,MASS. AVE,GARDEN STREET,,,1,0,0,0,0,
04/29/2019 07:04:00 PM,CHESTNUT,MAGAZINE,,,1,0,0,0,0,
04/30/2019 01:41:00 AM,,,99,HARVEY STREET,1,0,0,2,1,North Cambridge
04/30/2019 08:00:00 AM,,,330,MT AUBURN ST,0,0,0,0,0,West Cambridge
04/30/2019 10:31:00 AM,,,1030,CAMBRIDGE,1,0,0,0,0,Wellington-Harrington
04/30/2019 11:02:00 AM,CEDAR ST,HARVEY ST,,,2,0,0,0,0,
04/30/2019 12:20:00 PM,,WALDEN,,,2,0,0,0,0,
04/30/2019 04:06:00 PM,PROSPECT ST,BROADWAY,,,1,1,0,0,0,
05/01/2019 02:03:00 AM,NEWTOWNE CT,WASHINGTON ST,,,1,0,0,0,0,
05/01/2019 08:45:00 AM,,,10,CANAL PARK,1,0,0,0,0,East Cambridge
05/01/2019 03:54:00 PM,WALDEN ST,GARDEN ST,,,2,0,0,2,2,
05/01/2019 09:30:00 PM,KIRKLAND STREET,ROBERTS ROAD,,,1,0,0,0,0,
05/01/2019 10:50:00 PM,,,125,SIXTH ST.,1,0,0,0,0,East Cambridge
05/02/2019 10:19:00 AM,,,565,MT AUBURN ST,2,0,0,0,0,West Cambridge
05/02/2019 03:20:00 PM,ASH ST,ACADIA ST,,,2,0,0,0,0,
05/03/2019 06:28:00 AM,,,491,BROADWAY,1,0,0,1,1,Mid-Cambridge
05/03/2019 09:42:00 AM,MT AUBURN ST,ABERDEEN AVE,,,2,0,0,1,0,
05/03/2019 10:32:00 AM,,,10,WALDEN SQUARE ROAD,0,0,0,0,0,Neighborhood Nine
05/03/2019 05:38:00 PM,,,204,PROSPECT ST,0,0,0,0,0,The Port
05/03/2019 06:59:00 PM,WILSON RD,SMITH PLACE,,,0,0,0,0,0,
05/03/2019 07:01:00 PM,,,610,MAIN ST,1,0,0,0,0,The Port
05/03/2019 08:41:00 PM,,,,MASSACHUSETTS AVE,1,1,0,0,0,
05/03/2019 08:52:00 PM,,,19,CRAGIE STREET,1,0,0,0,0,West Cambridge
05/04/2019 01:39:00 AM,WESTERN AVE,DODGE STREET,,WESTERN AVE,3,0,0,0,0,
05/04/2019 08:58:00 AM,,,444,FRANKLIN ST,0,0,0,0,0,Riverside
05/04/2019 11:44:00 AM,SIXTH ST,OTIS ST,,,2,0,0,0,0,
05/04/2019 11:55:00 AM,BROADWAY,ELLERY,,,2,0,0,0,0,
05/04/2019 06:52:00 PM,RAYMOND STREET,UNKNOWN,,,1,0,0,0,0,
05/05/2019 12:33:00 AM,,,40,EDWIN LAND BOULEVARD,1,0,0,0,0,
05/06/2019 06:49:00 AM,JFK ST,BENNETT ST,,,1,0,0,0,0,
05/06/2019 11:17:00 AM,,,166,NEW STREET,1,0,0,0,0,Neighborhood Nine
05/06/2019 01:45:00 PM,BROOKLINE STREET,MASS AVE,496,MASS AVE,1,0,0,1,1,Cambridgeport
05/06/2019 02:58:00 PM,,,30,EDUCATION ST,1,0,0,0,0,East Cambridge
05/06/2019 03:00:00 PM,,,580,MASSACHUSETTS AVENUE,0,0,0,0,0,Cambridgeport
05/06/2019 11:30:00 PM,,,60,WINDSOR ST,0,0,0,0,0,The Port
05/07/2019 09:15:00 AM,,,8,GARDEN ST,2,0,0,0,0,West Cambridge
05/07/2019 12:45:00 PM,,,20,FAYETTE ST,1,0,0,0,0,Mid-Cambridge
05/07/2019 05:50:00 PM,CONCORD AVE,FAYERWEATHER STREET,,,2,0,0,1,0,
05/07/2019 06:25:00 PM,,,59,LANGDON,0,0,0,0,0,Neighborhood Nine
05/07/2019 07:55:00 PM,MAGAZINE STREET,ERIE STREET,,,0,0,0,0,0,
05/08/2019 07:20:00 AM,ALBANY STREET,OSBORN,,,2,0,0,0,0,
05/08/2019 08:09:00 AM,HURON AVENUE,PARK STREET,,,2,0,0,0,0,
05/08/2019 02:24:00 PM,,,1600,MASSACHUSETTS AVENUE,2,0,0,0,0,Neighborhood Nine
05/08/2019 02:35:00 PM,,,,BROADWAY,1,0,0,0,0,
05/08/2019 02:50:00 PM,BENT STREET,SIXTH STREET,,,1,0,0,1,1,
05/08/2019 03:33:00 PM,,,1369,CAMBRIDGE STREET,3,0,0,0,0,Wellington-Harrington
05/08/2019 06:30:00 PM,,,,TUFTS ST,0,0,0,0,0,
05/09/2019 09:15:00 AM,,,66,HOMER AV,1,0,0,0,0,West Cambridge
05/09/2019 10:13:00 AM,CONCORD AVE,FAWCETT ST,,,2,0,0,0,0,
05/09/2019 12:13:00 PM,,,1,ROGERS ST,1,0,0,0,0,East Cambridge
05/09/2019 04:43:00 PM,,,20,LAMBERT ST,1,0,0,0,0,East Cambridge
05/09/2019 06:54:00 PM,WEBSTER AVE,BRISTOL ST,,,2,0,0,0,0,
05/09/2019 07:31:00 PM,,,110,CUSHING,1,0,0,0,0,Strawberry Hill
05/09/2019 07:48:00 PM,SHERMAN ST,PEMBERTON ST,,,2,0,0,0,0,
05/09/2019 08:31:00 PM,,,10,SIXTH ST,1,1,0,2,2,East Cambridge
05/09/2019 08:36:00 PM,,,,SIXTH STREET,1,0,0,0,0,
05/10/2019 10:45:00 AM,YORK ST,BERKSHIRE ST,,,0,0,0,0,0,
05/10/2019 12:06:00 PM,CARDINAL MEDEIROS,BRISTOL ST,,,2,0,0,0,0,
05/10/2019 02:48:00 PM,,,1418,CAMBRIDGE ST,2,0,0,0,0,Mid-Cambridge
05/10/2019 07:50:00 PM,ELIOT STREET,JFK STREET,,,1,0,0,0,0,
05/11/2019 04:19:00 PM,MASS AVENUE,SHEPARD STREET,,,2,0,0,5,5,
05/11/2019 04:39:00 PM,,,5,CAMBRIDGEPARK DR,2,0,0,0,0,North Cambridge
05/12/2019 12:01:00 AM,,,,MUSEUM WAY,1,0,0,2,2,
05/12/2019 01:17:00 AM,,,304,HAMPSHIRE ST,2,0,0,2,2,Mid-Cambridge
05/12/2019 09:40:00 AM,BRATTLE STREET,SPARKS STREET,,,2,0,0,0,0,
05/12/2019 11:00:00 PM,,,15,ROBERTS ROAD,0,0,0,0,0,Mid-Cambridge
05/13/2019 08:54:00 AM,WHEELER ST,CONCORD AVE,,,2,0,0,1,0,
05/13/2019 02:46:00 PM,,,344,BROADWAY,2,0,0,0,0,Mid-Cambridge
05/13/2019 04:15:00 PM,,,10,MUSEUM WAY,1,0,0,0,0,East Cambridge
05/13/2019 04:52:00 PM,,,330,MOUNT AUBURN STRETE,1,0,0,0,0,West Cambridge
05/14/2019 09:00:00 AM,MASSACHUSETTS AVE,CLINTON ST,,,0,0,1,1,0,
05/14/2019 01:34:00 PM,GARDEN STREET,APPIAN WAY,,,1,0,0,0,0,
05/14/2019 02:27:00 PM,HARVARD STREET,PROSPECT STREET,,,2,0,0,0,0,
05/14/2019 02:29:00 PM,,,1,WINDSOR STREET,0,0,0,0,0,The Port
05/14/2019 04:00:00 PM,PUTNAM AVE,GREEN ST,,,0,0,0,0,0,
05/14/2019 06:00:00 PM,,,76,GARFIELD ST,0,0,0,0,0,Agassiz
05/14/2019 08:00:00 PM,,,16,PORTER RD,0,0,0,0,0,North Cambridge
05/15/2019 08:40:00 AM,,,625,MT AUBURN ST,2,0,0,0,0,West Cambridge
05/15/2019 09:16:00 AM,WALDEN ST,VASSAL LN,,,2,0,0,0,0,
05/15/2019 11:26:00 AM,,,,BRATTLE ST,2,0,0,0,0,
05/15/2019 01:18:00 PM,,,22,CONCORD LN,1,0,0,0,0,Cambridge Highlands
05/15/2019 01:56:00 PM,,,132,SHERMAN ST,2,0,0,0,0,Neighborhood Nine
05/15/2019 08:16:00 PM,,,,BISHOP ALLEN DRIVE,0,0,0,0,0,
05/15/2019 08:37:00 PM,BINNEY STREET,,,,2,0,0,0,0,
05/16/2019 07:20:00 AM,MOUNT AUBUURN STREET,COOLIDGE AVENUE,,,2,0,0,0,0,
05/16/2019 03:25:00 PM,,,,FLAGG ST,2,0,0,0,0,
05/16/2019 05:40:00 PM,CAMBRIDGE STREET,SCIARRAPPA STREET,,,2,0,0,0,0,
05/17/2019 12:39:00 AM,,,52,CHURCH STREET,0,0,0,0,0,West Cambridge
05/17/2019 09:30:00 AM,,,48,HAMPSHIRE ST,0,0,0,0,0,The Port
05/17/2019 02:08:00 PM,RAYMOND STREET,SHERIDAN STREET,,,2,0,0,0,0,
05/17/2019 07:19:00 PM,MAIN ST,VASSAR,,,2,0,0,0,0,
05/17/2019 09:32:00 PM,BROADWAY,PRESCOTT,,,2,0,0,0,0,
05/17/2019 09:41:00 PM,BROADWAY,WINDSOR ST,,,1,1,0,1,1,
05/18/2019 05:06:00 PM,HAMPSHIRE ST,WINDSOR ST,,,2,0,0,0,0,
05/18/2019 10:56:00 PM,,,45,BRATTLE ST.,0,0,0,0,0,West Cambridge
05/19/2019 09:46:00 AM,,,40,MAY STREET,0,0,0,0,0,Strawberry Hill
05/19/2019 04:45:00 PM,,,,HURLEY STREET,0,0,0,0,0,
05/19/2019 09:00:00 PM,,,699,MT AUBURN ST,0,0,0,0,0,West Cambridge
05/20/2019 12:51:00 AM,WATERHOUSE STREET,GARDEN STREET,,,1,0,0,0,0,
05/20/2019 08:28:00 AM,RAYMOND STREET,BATES STREET,,,2,0,0,0,0,
05/20/2019 12:26:00 PM,ELM ST,CAMBRIDGE ST,,,2,0,0,0,1,
05/20/2019 02:55:00 PM,,,11,WARE STREET,0,0,0,0,0,Mid-Cambridge
05/20/2019 04:42:00 PM,,,216,WINDSOR STREET,3,0,0,2,2,The Port
05/20/2019 07:33:00 PM,,,80,GERRY'S LANDING RD.,1,0,0,0,0,West Cambridge
05/20/2019 10:12:00 PM,BRATTLE STREET,CHURCH STREET,,,1,0,0,0,0,
05/21/2019 06:40:00 AM,RINDGE AVE,CEDAR STREET,,,1,1,0,1,0,
05/21/2019 08:14:00 AM,WALDEN ST,VASSAL LANE,,,2,0,0,0,0,
05/21/2019 10:39:00 AM,MASSACHUSETTS AVENUE,MASSACHUSETTS AVENUE,,,1,1,0,1,1,
05/21/2019 12:12:00 PM,,,10,DOVER ST,2,0,0,0,0,North Cambridge
05/21/2019 02:32:00 PM,MARKET STREET,WINDSOR STREET,,,0,0,0,0,0,
05/22/2019 11:56:00 AM,,,50,HAMPSHIRE STREET,1,1,0,1,0,The Port
05/22/2019 12:20:00 PM,ASH STREET,ACACIA STREET,,,2,0,0,0,0,
05/22/2019 01:31:00 PM,CAMBRIDGE ST,MASS AVE,,,2,0,0,0,0,
05/22/2019 04:30:00 PM,,,6,APPIAN WAY,0,0,0,0,0,West Cambridge
05/22/2019 04:45:00 PM,,,9,BOW STREET,1,0,0,0,0,Riverside
05/22/2019 05:35:00 PM,,,13,WORCESTER ST,2,0,0,0,0,The Port
05/22/2019 07:27:00 PM,HAMPSHIRE STREET,TREMONT STREET,,,2,0,0,1,1,
05/22/2019 08:08:00 PM,MASS AVE,DAY STREET,,,1,1,0,1,1,
05/23/2019 08:00:00 AM,,,16,SPRINGFIELD ST,2,0,0,1,0,Wellington-Harrington
05/23/2019 09:50:00 AM,,,725,CONCORD AVENUE,1,0,0,0,0,Cambridge Highlands
05/23/2019 12:00:00 PM,,,1,BIGELOW ST,1,0,0,0,0,Mid-Cambridge
05/23/2019 12:02:00 PM,,,31,SMITH PLACE,1,0,0,0,0,Cambridge Highlands
05/23/2019 01:00:00 PM,,,97,PRESCOTT STREET,1,0,0,0,0,Mid-Cambridge
05/23/2019 04:20:00 PM,,,18,HURLEY ST,1,0,0,0,0,East Cambridge
05/23/2019 04:41:00 PM,CAMBRIDGE ST,FULKERSON,,,2,0,0,1,1,
05/23/2019 05:05:00 PM,,,,KIRKLAND STREET,1,0,0,0,0,
05/23/2019 06:32:00 PM,MASS AVE,PORTER,,,2,0,0,0,0,
05/23/2019 08:00:00 PM,,,219,HARVARD STREET,0,0,0,0,0,The Port
05/23/2019 10:18:00 PM,,,,PROSPECT STREET,1,0,1,1,1,
05/24/2019 11:15:00 AM,BROADWAY,LEE STREET,,,1,1,0,1,1,
05/24/2019 03:44:00 PM,,,42,BRATTLE STREET,0,0,0,0,0,West Cambridge
05/24/2019 03:53:00 PM,SECOND STREET,SECOND STREET,,,2,0,0,0,0,
05/24/2019 05:38:00 PM,HAMPSHIRE STREET,HAMPSHIRE STREET,,,1,1,0,1,1,
05/25/2019 12:30:00 AM,,,159,MAGAZINE STREET,0,0,0,0,0,Cambridgeport
05/25/2019 07:55:00 AM,,,100,MEMORIAL DRIVE,1,0,0,0,0,Area 2/MIT
05/25/2019 11:41:00 AM,,,1,CANAL PARK,1,0,0,0,0,East Cambridge
05/25/2019 04:14:00 PM,,,0,NEW STREET,0,0,0,1,1,Neighborhood Nine
05/26/2019 04:00:00 PM,,,198,ALEWIFE BROOK PKWY,0,0,0,0,0,Cambridge Highlands
05/26/2019 06:22:00 PM,,,,WARE STREET,0,0,0,0,0,
05/26/2019 10:50:00 PM,,,,NORFOLK STREET,0,0,0,0,0,
05/27/2019 12:14:00 PM,,,60,OXFORD ST,0,1,0,0,0,Agassiz
05/27/2019 08:13:00 PM,MASSACHUSETTS AVE,HARVARD STREET,,,0,0,0,0,0,
05/27/2019 08:23:00 PM,,,100,MEMORIAL DR,0,0,0,0,0,Area 2/MIT
05/27/2019 11:18:00 PM,MASSACHUSETTS AVE,BOW STREET,,,1,0,0,0,0,
05/28/2019 05:30:00 AM,,,10,CORPORAL MCTERNAN STREET,0,0,0,0,0,Cambridgeport
